Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,PostId,TagId,Id,TagName,Count,ExcerptPostId,WikiPostId
"2417485","1","2417546","","2010-03-10 14:15:10","","205","305525","<p>What is the difference between using <code>File.separator</code> and a normal <code>/</code> in a Java Path-String?</p>

<p>In contrast to double backslash <code>\\</code> platform independence seems not to be the reason, since both versions work under Windows and Unix.</p>

<pre><code>public class SlashTest {
    @Test
    public void slash() throws Exception {
        File file = new File(""src/trials/SlashTest.java"");
        assertThat(file.exists(), is(true));
    }

    @Test
    public void separator() throws Exception {
        File file = new File(""src"" + File.separator + ""trials"" + File.separator + ""SlashTest.java"");
        assertThat(file.exists(), is(true));
    }
}
</code></pre>

<p>To rephrase the question, if <code>/</code> works on Unix and Windows, why should one ever want to use <code>File.separator</code>?</p>
","136247","","1685157","","2017-08-21 07:29:50","2018-05-03 14:53:26","Difference between File.separator and slash in paths","<java>","14","1","42","","","CC BY-SA 3.0","2417485","17","17","java","1715860","3624966","3607018"
"5766318","1","9963574","","2011-04-23 19:13:37","","205","859927","<p>I am not sure it is me or what but I am having a problem converting a double to string.</p>

<p>here is my code:</p>

<pre><code>double total = 44;
String total2 = Double.toString(total);
</code></pre>

<p>Am i doing something wrong or am i missing a step here.</p>

<p>I get error <code>NumberFormatException</code> when trying to convert this.</p>

<pre><code>totalCost.setOnTouchListener(new OnTouchListener() {
  public boolean onTouch(View v, MotionEvent event) {
    try {
      double priceG = Double.parseDouble(priceGal.getText().toString());
      double valG = Double.parseDouble(volGal.toString());
      double total = priceG * valG;
      String tot = new Double(total).toString();
      totalCost.setText(tot);
    } catch(Exception e) {
      Log.e(""text"", e.toString());
    }

    return false;
  }         
});
</code></pre>

<p>I am trying to do this in an onTouchListener. Ill post more code, basically when the user touches the edittext box i want the information to calculate a fill the edittext box.</p>
","637146","","32043","","2014-07-28 15:43:17","2020-02-14 09:07:34","Converting double to string","<java><android>","14","9","37","","","CC BY-SA 3.0","5766318","17","17","java","1715860","3624966","3607018"
"10631715","1","10631738","","2012-05-17 07:43:41","","205","571665","<p>I have a String with an unknown length that looks something like this</p>

<pre><code>""dog, cat, bear, elephant, ..., giraffe""
</code></pre>

<p>What would be the optimal way to divide this string at the commas so each word could become an element of an ArrayList?</p>

<p>For example</p>

<pre><code>List&lt;String&gt; strings = new ArrayList&lt;Strings&gt;();
// Add the data here so strings.get(0) would be equal to ""dog"",
// strings.get(1) would be equal to ""cat"" and so forth.
</code></pre>
","1045229","","56285","","2015-09-02 21:00:28","2020-06-15 02:50:17","How to split a comma-separated string?","<java><string><split>","14","1","44","","","CC BY-SA 3.0","10631715","17","17","java","1715860","3624966","3607018"
"2416056","1","2416145","","2010-03-10 10:21:50","","205","348834","<p>I'm using Spring to define stages in my application. It's configured that the necessary class (here called <code>Configurator</code>) is injected with the stages.<br>
Now I need the List of Stages in another class, named <code>LoginBean</code>. The <code>Configurator</code> doesn't offer access to his List of Stages.</p>

<p>I cannot change the class <code>Configurator</code>.</p>

<p>My Idea:<br>
Define a new bean called Stages and inject it to <code>Configurator</code> and <code>LoginBean</code>.
My problem with this idea is that I don't know how to transform this property:</p>

<pre class=""lang-xml prettyprint-override""><code>&lt;property ...&gt;
  &lt;list&gt;
    &lt;bean ... &gt;...&lt;/bean&gt;
    &lt;bean ... &gt;...&lt;/bean&gt;
    &lt;bean ... &gt;...&lt;/bean&gt;
  &lt;/list&gt;
&lt;/property&gt;
</code></pre>

<p>into a bean.</p>

<p>Something like this does not work:</p>

<pre class=""lang-xml prettyprint-override""><code>&lt;bean id=""stages"" class=""java.util.ArrayList""&gt;
</code></pre>

<p>Can anybody help me with this?</p>
","32043","","384674","","2013-03-05 15:32:21","2020-03-06 10:22:40","How to define a List bean in Spring?","<java><spring>","12","0","54","","","CC BY-SA 3.0","2416056","17","17","java","1715860","3624966","3607018"
"309396","1","309427","","2008-11-21 16:38:58","","205","88666","<p>I've got a few methods that should call <code>System.exit()</code> on certain inputs. Unfortunately, testing these cases causes JUnit to terminate! Putting the method calls in a new Thread doesn't seem to help, since <code>System.exit()</code> terminates the JVM, not just the current thread. Are there any common patterns for dealing with this? For example, can I subsitute a stub for <code>System.exit()</code>? </p>

<p>[EDIT] The class in question is actually a command-line tool which I'm attempting to test inside JUnit. Maybe JUnit is simply not the right tool for the job? Suggestions for complementary regression testing tools are welcome (preferably something that integrates well with JUnit and EclEmma).</p>
","1412","Chris Conway","8976","EricSchaefer","2008-11-21 17:02:53","2020-09-25 19:31:50","Java: How to test methods that call System.exit()?","<java><multithreading><unit-testing><junit><testability>","16","5","60","","","CC BY-SA 2.5","309396","17","17","java","1715860","3624966","3607018"
"1439779","1","1439792","","2009-09-17 16:02:56","","205","286244","<p>I would like to have a compareTo method that ignores the time portion of a java.util.Date. I guess there are a number of ways to solve this. What's the simplest way?</p>
","16686","","51230","","2020-06-18 21:47:24","2020-06-18 21:47:24","How to compare two Dates without the time portion?","<java><datetime>","30","0","51","","","CC BY-SA 2.5","1439779","17","17","java","1715860","3624966","3607018"
"11701399","1","11701527","","2012-07-28 13:23:42","","205","896495","<p>I have read a lot of stackoverflow questions but none seems to be working for me. i am using <code>math.round()</code> to round off.
this is the code:</p>

<pre><code>class round{
    public static void main(String args[]){

    double a = 123.13698;
    double roundOff = Math.round(a*100)/100;

    System.out.println(roundOff);
}
}
</code></pre>

<p>the output i get is: <code>123</code> but i want it to be <code>123.14</code>. i read that adding <code>*100/100</code> will help but as you can see i didn't manage to get it to work.</p>

<p>it is absolutely essential for both input and output to be a double.</p>

<p>it would be great great help if you change the line 4 of the code above and post it.</p>
","1512179","","1667004","","2013-10-07 11:47:47","2015-03-16 05:13:14","round up to 2 decimal places in java?","<java>","12","3","60","2015-05-21 19:00:35","","CC BY-SA 3.0","11701399","17","17","java","1715860","3624966","3607018"
"23260057","1","","","2014-04-24 04:47:30","","205","172786","<p>Please help me to solve this issue. I do not exactly understand what the error in the log means.</p>

<pre><code>[INFO] ------------------------------------------------------------------------
[INFO] BUILD FAILURE
[INFO] ------------------------------------------------------------------------
[INFO] Total time: 21.749s
[INFO] Finished at: Thu Apr 24 10:10:20 IST 2014
[INFO] Final Memory: 15M/37M
[INFO] ------------------------------------------------------------------------
[ERROR] Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.15:test (default-test) on project samples.simpleforwarding: Execution default-test of goal org.apache.maven.plugins:maven-surefire-plugin:2.15:test failed: The forked VM terminated without saying properly goodbye. VM crash or System.exit called ?
[ERROR] Command wascmd.exe /X /C """"C:\Program Files\Java\jdk1.7.0_55\jre\bin\java"" -Xmx1024m -XX:MaxPermSize=256m -jar E:\OpenDayLight\controller\opendaylight\samples\simpleforwarding\target\surefire\surefirebooter53410321571238933.jar E:\OpenDayLight\controller\opendaylight\samples\simpleforwarding\target\surefire\surefire86076271125218001tmp E:\OpenDayLight\controller\opendaylight\samples\simpleforwarding\target\surefire\surefire_01846991116135903536tmp""
[ERROR] -&gt; [Help 1]
[ERROR] 
[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.
[ERROR] Re-run Maven using the -X switch to enable full debug logging.
[ERROR] 
[ERROR] For more information about the errors and possible solutions, please read the following articles:
[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/PluginExecutionException
</code></pre>
","2894922","","4851565","","2016-12-07 08:23:53","2020-08-01 13:32:18","The forked VM terminated without saying properly goodbye. VM crash or System.exit called","<java><maven-surefire-plugin><opendaylight>","48","4","40","","","CC BY-SA 3.0","23260057","17","17","java","1715860","3624966","3607018"
"11051205","1","11052736","","2012-06-15 13:04:41","","205","86071","<p>My team got handed over some server side code (in Java) that generates random tokens and I have a question regarding the same -</p>

<p>The purpose of these tokens is fairly sensitive - used for session id, password reset links etc. So they do need to be cryptographically random to avoid somebody guessing them or brute force them feasibly. The token is a ""long"" so it is 64 bits long.</p>

<p>The code currently uses the <code>java.util.Random</code> class to generate these tokens. The <a href=""https://docs.oracle.com/javase/7/docs/api/java/util/Random.html"" rel=""noreferrer"">documentation</a> for <code>java.util.Random</code> clearly states the following: </p>

<blockquote>
  <p>Instances of java.util.Random are not cryptographically secure. Consider instead using SecureRandom to get a cryptographically secure pseudo-random number generator for use by security-sensitive applications.</p>
</blockquote>

<p>However, the way the code is currently using <code>java.util.Random</code> is this - It instantiates the <code>java.security.SecureRandom</code> class and then uses the <code>SecureRandom.nextLong()</code> method to obtain the seed that is used for instantiating the <code>java.util.Random</code>class. Then it uses <code>java.util.Random.nextLong()</code> method to generate the token.</p>

<p>So my question now - Is it still insecure given that the <code>java.util.Random</code> is being seeded using <code>java.security.SecureRandom</code>? Do I need to modify the code so that it uses <code>java.security.SecureRandom</code> exclusively to generate the tokens?</p>

<p>Currently the code seed's the <code>Random</code> once at startup</p>
","967973","","1393766","","2019-09-09 12:40:31","2019-09-09 12:40:31","Difference between java.util.Random and java.security.SecureRandom","<java><random><cryptography><security>","7","4","73","","","CC BY-SA 4.0","11051205","17","17","java","1715860","3624966","3607018"
"15571496","1","15571626","","2013-03-22 13:25:36","","205","356007","<p>I am playing a bit with the new Java 7 IO features, actually I trying to receive all the xml files of a folder. But this throws an exception when the folder does not exist, how can I check if the folder exists with the new IO? </p>

<pre><code>public UpdateHandler(String release) {
    log.info(""searching for configuration files in folder "" + release);
    Path releaseFolder = Paths.get(release);
    try(DirectoryStream&lt;Path&gt; stream = Files.newDirectoryStream(releaseFolder, ""*.xml"")){

        for (Path entry: stream){
            log.info(""working on file "" + entry.getFileName());
        }
    }
    catch (IOException e){
        log.error(""error while retrieving update configuration files "" + e.getMessage());
    }


}
</code></pre>
","1350066","","","","","2019-07-29 08:41:48","How to check if a folder exists","<java>","10","2","26","","","CC BY-SA 3.0","15571496","17","17","java","1715860","3624966","3607018"
